key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
4839,4157,85,0,"ui/icon/062000/062521.tex",178,"雏芥子的心意","","","","","","","","","","","","","","","","","","","","","","","",""
4840,4158,88,0,"ui/icon/062000/062521.tex",178,"关于重要的时间","","","","","","","","","","","","","","","","","","","","","","","",""
4841,4159,90,0,"ui/icon/062000/062521.tex",178,"美妙的结局","ex4/clsrsc/clsrsc0a060/clsrsc0a060","","","","","","","","","","","","","","","","","","","","","","",""
4842,4160,80,0,"ui/icon/062000/062521.tex",179,"命悬一线的副教授的论文","","","","","","","","","","","","","","","","","","","","","","","",""
4843,4161,80,0,"ui/icon/062000/062521.tex",179,"水脉的潮汐","","","","","","","","","","","","","","","","","","","","","","","",""
4844,4162,83,0,"ui/icon/062000/062521.tex",179,"小鱼跃动的以太","","","","","","","","","","","","","","","","","","","","","","","",""
4845,4163,85,0,"ui/icon/062000/062521.tex",179,"历经沧桑的北国之地","","","","","","","","","","","","","","","","","","","","","","","",""
4846,4164,85,0,"ui/icon/062000/062521.tex",179,"迷途的鲸鱼和水脉","","","","","","","","","","","","","","","","","","","","","","","",""
4847,4165,88,0,"ui/icon/062000/062521.tex",179,"鱼类丰富的时代","","","","","","","","","","","","","","","","","","","","","","","",""
4848,4166,90,0,"ui/icon/062000/062521.tex",179,"海港的未来","ex4/clsfsh/clsfsh0a060/clsfsh0a060","","","","","","","","","","","","","","","","","","","","","","",""
4849,4473,80,0,"ui/icon/062000/062521.tex",180,"魔法大学职员的请求","","","","","","","","","","","","","","","","","","","","","","","",""
4850,4474,90,0,"ui/icon/062000/062521.tex",180,"联系在一起的情感","ex4/clsend/clsend0a060/clsend0a060","","","","","","","","","","","","","","","","","","","","","","",""
4851,1055,30,0,"ui/icon/062000/062401.tex",149,"自由骑士的誓约","ffxiv/jobpld/jobpld00010/jobpld00010","","","","","","","","","","","","","","","","","","","","","","",""
4852,1056,35,0,"ui/icon/062000/062401.tex",149,"敬仰的背影","","","","","","","","","","","","","","","","","","","","","","","",""
4853,1057,40,0,"ui/icon/062000/062401.tex",149,"失望、愤怒、责任","","","","","","","","","","","","","","","","","","","","","","","",""
4854,1058,45,0,"ui/icon/062000/062401.tex",149,"勾心斗角","","","","","","","","","","","","","","","","","","","","","","","",""
4855,1059,45,0,"ui/icon/062000/062401.tex",149,"各怀异心","ffxiv/jobpld/jobpld00020/jobpld00020","ffxiv/jobpld/jobpld00030/jobpld00030","","","","","","","","","","","","","","","","","","","","","",""
4856,1060,50,0,"ui/icon/062000/062401.tex",149,"高举骑士的圣剑","ffxiv/jobpld/jobpld00040/jobpld00040","ffxiv/jobpld/jobpld00050/jobpld00050","","","","","","","","","","","","","","","","","","","","","",""
4857,1120,50,0,"ui/icon/062000/062401.tex",149,"复苏的上古武器（无锋剑柯塔纳）","","","","","","","","","","","","","","","","","","","","","","","",""
4858,2032,50,0,"ui/icon/062000/062401.tex",149,"寻找圣剑","","","","","","","","","","","","","","","","","","","","","","","",""
4859,2033,52,0,"ui/icon/062000/062401.tex",149,"雪原的年轻骑士","","","","","","","","","","","","","","","","","","","","","","","",""
4860,2034,54,0,"ui/icon/062000/062401.tex",149,"心中圣剑","","","","","","","","","","","","","","","","","","","","","","","",""
4861,2035,56,0,"ui/icon/062000/062401.tex",149,"灵魂水晶","ex1/jobpld/jobpld60010/jobpld60010","","","","","","","","","","","","","","","","","","","","","","",""
4862,2036,58,0,"ui/icon/062000/062401.tex",149,"消灭毒蝎","","","","","","","","","","","","","","","","","","","","","","","",""
4863,2037,60,0,"ui/icon/062000/062401.tex",149,"真正的骑士","ex1/jobpld/jobpld60020/jobpld60020","ex1/jobpld/jobpld60030/jobpld60030","","","","","","","","","","","","","","","","","","","","","",""
4864,2571,60,0,"ui/icon/062000/062401.tex",149,"斗技大会","","","","","","","","","","","","","","","","","","","","","","","",""
4865,2572,63,0,"ui/icon/062000/062401.tex",149,"大会开始","","","","","","","","","","","","","","","","","","","","","","","",""
4866,2573,65,0,"ui/icon/062000/062401.tex",149,"纳尔组的战斗","ex2/jobpld/jobpld65010/jobpld65010","","","","","","","","","","","","","","","","","","","","","","",""
4867,2574,68,0,"ui/icon/062000/062401.tex",149,"决赛风波","","","","","","","","","","","","","","","","","","","","","","","",""
4868,2575,70,0,"ui/icon/062000/062401.tex",149,"为了更强","ex2/jobpld/jobpld70010/jobpld70010","","","","","","","","","","","","","","","","","","","","","","",""
4869,3210,80,0,"ui/icon/062000/062401.tex",149,"坚守之物","ex3/jobpld/jobpld0a050/jobpld0a050","","","","","","","","","","","","","","","","","","","","","","",""
4870,1061,30,0,"ui/icon/062000/062402.tex",150,"亡国的雷鸣","ffxiv/jobmnk/jobmnk00010/jobmnk00010","","","","","","","","","","","","","","","","","","","","","","",""
4871,1062,35,0,"ui/icon/062000/062402.tex",150,"蓝色的战场","","","","","","","","","","","","","","","","","","","","","","","",""
4872,1063,40,0,"ui/icon/062000/062402.tex",150,"不和的旋律","ffxiv/jobmnk/jobmnk00020/jobmnk00020","","","","","","","","","","","","","","","","","","","","","","",""
4873,1064,45,0,"ui/icon/062000/062402.tex",150,"脉轮的波纹","","","","","","","","","","","","","","","","","","","","","","","",""
4874,1065,45,0,"ui/icon/062000/062402.tex",150,"无明的内地","","","","","","","","","","","","","","","","","","","","","","","",""
4875,1066,50,0,"ui/icon/062000/062402.tex",150,"废王的回归","ffxiv/jobmnk/jobmnk00030/jobmnk00030","ffxiv/jobmnk/jobmnk00040/jobmnk00040","","","","","","","","","","","","","","","","","","","","","",""
4876,1121,50,0,"ui/icon/062000/062402.tex",150,"复苏的上古武器（释法来）","","","","","","","","","","","","","","","","","","","","","","","",""
4877,2026,50,0,"ui/icon/062000/062402.tex",150,"全新的脉轮","","","","","","","","","","","","","","","","","","","","","","","",""
4878,2027,52,0,"ui/icon/062000/062402.tex",150,"太阴与太阳","ex1/jobmnk/jobmnk60010/jobmnk60010","","","","","","","","","","","","","","","","","","","","","","",""
4879,2028,54,0,"ui/icon/062000/062402.tex",150,"杰恩茶与夏可哈","","","","","","","","","","","","","","","","","","","","","","","",""
4880,2029,56,0,"ui/icon/062000/062402.tex",150,"第七脉轮","","","","","","","","","","","","","","","","","","","","","","","",""
4881,2030,58,0,"ui/icon/062000/062402.tex",150,"笼中之鸟","","","","","","","","","","","","","","","","","","","","","","","",""
4882,2031,60,0,"ui/icon/062000/062402.tex",150,"力量与责任","ex1/jobmnk/jobmnk60020/jobmnk60020","","","","","","","","","","","","","","","","","","","","","","",""
4883,2426,60,0,"ui/icon/062000/062402.tex",150,"新的决意","","","","","","","","","","","","","","","","","","","","","","","",""
4884,2427,63,0,"ui/icon/062000/062402.tex",150,"僧人返乡","","","","","","","","","","","","","","","","","","","","","","","",""
4885,2428,65,0,"ui/icon/062000/062402.tex",150,"拳圣再临","ex2/jobmnk/jobmnk65010/jobmnk65010","","","","","","","","","","","","","","","","","","","","","","",""
4886,2429,68,0,"ui/icon/062000/062402.tex",150,"自己的路","","","","","","","","","","","","","","","","","","","","","","","",""
4887,2430,70,0,"ui/icon/062000/062402.tex",150,"守护之力","ex2/jobmnk/jobmnk70010/jobmnk70010","","","","","","","","","","","","","","","","","","","","","","",""
4888,3211,80,0,"ui/icon/062000/062402.tex",150,"星导继承者","ex3/jobmnk/jobmnk0a050/jobmnk0a050","","","","","","","","","","","","","","","","","","","","","","",""
4889,1049,30,0,"ui/icon/062000/062403.tex",151,"责任与使命","ffxiv/jobwar/jobwar00010/jobwar00010","ffxiv/jobwar/jobwar00020/jobwar00020","","","","","","","","","","","","","","","","","","","","","",""
4890,1050,35,0,"ui/icon/062000/062403.tex",151,"破壁","","","","","","","","","","","","","","","","","","","","","","","",""
4891,1051,40,0,"ui/icon/062000/062403.tex",151,"原始熔岩","ffxiv/jobwar/jobwar00030/jobwar00030","","","","","","","","","","","","","","","","","","","","","","",""
4892,1052,45,0,"ui/icon/062000/062403.tex",151,"英雄巡礼","","","","","","","","","","","","","","","","","","","","","","","",""
4893,1053,45,0,"ui/icon/062000/062403.tex",151,"较量","","","","","","","","","","","","","","","","","","","","","","","",""
4894,1054,50,0,"ui/icon/062000/062403.tex",151,"顶级战士","ffxiv/jobwar/jobwar00040/jobwar00040","ffxiv/jobwar/jobwar00050/jobwar00050","","","","","","","","","","","","","","","","","","","","","",""
4895,1119,50,0,"ui/icon/062000/062403.tex",151,"复苏的上古武器（勇悍斧）","","","","","","","","","","","","","","","","","","","","","","","",""
4896,585,50,0,"ui/icon/062000/062403.tex",151,"传说中的战技","","","","","","","","","","","","","","","","","","","","","","","",""
4897,586,52,0,"ui/icon/062000/062403.tex",151,"被揭露的战士之秘","","","","","","","","","","","","","","","","","","","","","","","",""
4898,588,54,0,"ui/icon/062000/062403.tex",151,"追寻上古英雄","","","","","","","","","","","","","","","","","","","","","","","",""
4899,596,56,0,"ui/icon/062000/062403.tex",151,"不可测的共振","","","","","","","","","","","","","","","","","","","","","","","",""
4900,1677,56,0,"ui/icon/062000/062403.tex",151,"若隐若现的希望","","","","","","","","","","","","","","","","","","","","","","","",""
4901,598,58,0,"ui/icon/062000/062403.tex",151,"斩不断的恐惧","","","","","","","","","","","","","","","","","","","","","","","",""
4902,601,60,0,"ui/icon/062000/062403.tex",151,"为保护一切的乱击","ex1/jobwar/jobwar60010/jobwar60010","ex1/jobwar/jobwar60020/jobwar60020","","","","","","","","","","","","","","","","","","","","","",""
4903,2900,60,0,"ui/icon/062000/062403.tex",151,"原初的战士","ex2/jobwar/jobwar65005/jobwar65005","ex2/jobwar/jobwar65010/jobwar65010","","","","","","","","","","","","","","","","","","","","","",""
4904,2901,63,0,"ui/icon/062000/062403.tex",151,"心口不一","","","","","","","","","","","","","","","","","","","","","","","",""
4905,2902,65,0,"ui/icon/062000/062403.tex",151,"心中的野兽","","","","","","","","","","","","","","","","","","","","","","","",""
4906,2903,68,0,"ui/icon/062000/062403.tex",151,"前往东方","","","","","","","","","","","","","","","","","","","","","","","",""
4907,2904,70,0,"ui/icon/062000/062403.tex",151,"燃烧吧高吉","ex2/jobwar/jobwar70010/jobwar70010","","","","","","","","","","","","","","","","","","","","","","",""
4908,3212,80,0,"ui/icon/062000/062403.tex",151,"战士归来","ex3/jobwar/jobwar0a050/jobwar0a050","","","","","","","","","","","","","","","","","","","","","","",""
4909,1067,30,0,"ui/icon/062000/062404.tex",152,"龙眼","ffxiv/jobdrg/jobdrg00010/jobdrg00010","","","","","","","","","","","","","","","","","","","","","","",""
4910,1068,35,0,"ui/icon/062000/062404.tex",152,"战神之枪","","","","","","","","","","","","","","","","","","","","","","","",""
4911,1069,40,0,"ui/icon/062000/062404.tex",152,"无法抹消的爪痕","","","","","","","","","","","","","","","","","","","","","","","",""
4912,1070,45,0,"ui/icon/062000/062404.tex",152,"双龙邂逅","ffxiv/jobdrg/jobdrg00020/jobdrg00020","","","","","","","","","","","","","","","","","","","","","","",""
4913,1071,45,0,"ui/icon/062000/062404.tex",152,"邪龙之声","","","","","","","","","","","","","","","","","","","","","","","",""
4914,1072,50,0,"ui/icon/062000/062404.tex",152,"苍天之龙骑士","ffxiv/jobdrg/jobdrg00030/jobdrg00030","ffxiv/jobdrg/jobdrg00040/jobdrg00040","","","","","","","","","","","","","","","","","","","","","",""
4915,1122,50,0,"ui/icon/062000/062404.tex",152,"复苏的上古武器（穿心枪盖博尔格）","","","","","","","","","","","","","","","","","","","","","","","",""
4916,1689,50,0,"ui/icon/062000/062404.tex",152,"飞跃极限","","","","","","","","","","","","","","","","","","","","","","","",""
4917,1690,52,0,"ui/icon/062000/062404.tex",152,"与众不同的力量","","","","","","","","","","","","","","","","","","","","","","","",""
4918,1691,52,0,"ui/icon/062000/062404.tex",152,"骑士的誓言","","","","","","","","","","","","","","","","","","","","","","","",""
4919,1692,54,0,"ui/icon/062000/062404.tex",152,"飞枪游隼","ex1/jobdrg/jobdrg60010/jobdrg60010","","","","","","","","","","","","","","","","","","","","","","",""
4920,1693,56,0,"ui/icon/062000/062404.tex",152,"龙骑士的使命","","","","","","","","","","","","","","","","","","","","","","","",""
4921,1694,58,0,"ui/icon/062000/062404.tex",152,"血染的命运","","","","","","","","","","","","","","","","","","","","","","","",""
4922,1695,60,0,"ui/icon/062000/062404.tex",152,"誓言与枪同在","ex1/jobdrg/jobdrg60020/jobdrg60020","","","","","","","","","","","","","","","","","","","","","","",""
4923,2910,60,0,"ui/icon/062000/062404.tex",152,"寻龙之旅","","","","","","","","","","","","","","","","","","","","","","","",""
4924,2911,63,0,"ui/icon/062000/062404.tex",152,"沉睡的猛龙","","","","","","","","","","","","","","","","","","","","","","","",""
4925,2912,65,0,"ui/icon/062000/062404.tex",152,"红玉海怪龙","","","","","","","","","","","","","","","","","","","","","","","",""
4926,2913,68,0,"ui/icon/062000/062404.tex",152,"漆黑的巨龙","ex2/jobdrg/jobdrg65010/jobdrg65010","","","","","","","","","","","","","","","","","","","","","","",""
4927,2914,70,0,"ui/icon/062000/062404.tex",152,"红血之龙骑士","ex2/jobdrg/jobdrg70010/jobdrg70010","","","","","","","","","","","","","","","","","","","","","","",""
4928,3213,80,0,"ui/icon/062000/062404.tex",152,"献给那孤高的守护者","ex3/jobdrg/jobdrg0a050/jobdrg0a050","","","","","","","","","","","","","","","","","","","","","","",""
4929,1085,30,0,"ui/icon/062000/062405.tex",153,"诗与弓交织的旋律","","","","","","","","","","","","","","","","","","","","","","","",""
4930,1086,35,0,"ui/icon/062000/062405.tex",153,"弓兵的战歌","","","","","","","","","","","","","","","","","","","","","","","",""
4931,1087,40,0,"ui/icon/062000/062405.tex",153,"光阴神的境地","","","","","","","","","","","","","","","","","","","","","","","",""
4932,1088,45,0,"ui/icon/062000/062405.tex",153,"罪孽深重的愚者","ffxiv/jobbrd/jobbrd00010/jobbrd00010","ffxiv/jobbrd/jobbrd00020/jobbrd00020","","","","","","","","","","","","","","","","","","","","","",""
4933,1089,45,0,"ui/icon/062000/062405.tex",153,"渴求净罪之地","","","","","","","","","","","","","","","","","","","","","","","",""
4934,1090,50,0,"ui/icon/062000/062405.tex",153,"生命的赞歌","ffxiv/jobbrd/jobbrd00030/jobbrd00030","ffxiv/jobbrd/jobbrd00040/jobbrd00040","","","","","","","","","","","","","","","","","","","","","",""
4935,1125,50,0,"ui/icon/062000/062405.tex",153,"复苏的上古武器（月神之弓）","","","","","","","","","","","","","","","","","","","","","","","",""
4936,1713,50,0,"ui/icon/062000/062405.tex",153,"一路向西","ex1/jobbrd/jobbrd60010/jobbrd60010","","","","","","","","","","","","","","","","","","","","","","",""
4937,1714,52,0,"ui/icon/062000/062405.tex",153,"诗人的风情","","","","","","","","","","","","","","","","","","","","","","","",""
4938,1715,54,0,"ui/icon/062000/062405.tex",153,"风雪中的悲歌","","","","","","","","","","","","","","","","","","","","","","","",""
4939,1716,56,0,"ui/icon/062000/062405.tex",153,"为信仰而歌唱","","","","","","","","","","","","","","","","","","","","","","","",""
4940,1717,58,0,"ui/icon/062000/062405.tex",153,"诗圣就在天空中","","","","","","","","","","","","","","","","","","","","","","","",""
4941,1718,60,0,"ui/icon/062000/062405.tex",153,"终焉的战歌","ex1/jobbrd/jobbrd60020/jobbrd60020","","","","","","","","","","","","","","","","","","","","","","",""
4942,2890,60,0,"ui/icon/062000/062405.tex",153,"两人与又一人","","","","","","","","","","","","","","","","","","","","","","","",""
4943,2891,63,0,"ui/icon/062000/062405.tex",153,"蒙面团伙","","","","","","","","","","","","","","","","","","","","","","","",""
4944,2892,65,0,"ui/icon/062000/062405.tex",153,"红叶战争秘辛","ex2/jobbrd/jobbrd65010/jobbrd65010","","","","","","","","","","","","","","","","","","","","","","",""
4945,2893,68,0,"ui/icon/062000/062405.tex",153,"各自的决断","","","","","","","","","","","","","","","","","","","","","","","",""
4946,2894,70,0,"ui/icon/062000/062405.tex",153,"和平颂歌","ex2/jobbrd/jobbrd70010/jobbrd70010","","","","","","","","","","","","","","","","","","","","","","",""
4947,3214,80,0,"ui/icon/062000/062405.tex",153,"响彻云霄的三重奏","ex3/jobbrd/jobbrd0a050/jobbrd0a050","","","","","","","","","","","","","","","","","","","","","","",""
4948,212,30,0,"ui/icon/062000/062410.tex",154,"月与影","ffxiv/jobnin/jobnin30010/jobnin30010","","","","","","","","","","","","","","","","","","","","","","",""
4949,213,30,0,"ui/icon/062000/062410.tex",154,"刃与心","","","","","","","","","","","","","","","","","","","","","","","",""
4950,214,35,0,"ui/icon/062000/062410.tex",154,"术与印","","","","","","","","","","","","","","","","","","","","","","","",""
4951,215,35,0,"ui/icon/062000/062410.tex",154,"胧与鸦","","","","","","","","","","","","","","","","","","","","","","","",""
4952,216,40,0,"ui/icon/062000/062410.tex",154,"忍与盗","","","","","","","","","","","","","","","","","","","","","","","",""
4953,217,40,0,"ui/icon/062000/062410.tex",154,"静与动","","","","","","","","","","","","","","","","","","","","","","","",""
4954,232,45,0,"ui/icon/062000/062410.tex",154,"攻与守","","","","","","","","","","","","","","","","","","","","","","","",""
4955,233,45,0,"ui/icon/062000/062410.tex",154,"心与行","ffxiv/jobnin/jobnin45110/jobnin45110","","","","","","","","","","","","","","","","","","","","","","",""
4956,234,50,0,"ui/icon/062000/062410.tex",154,"师与徒","ffxiv/jobnin/jobnin50010/jobnin50010","ffxiv/jobnin/jobnin50020/jobnin50020","","","","","","","","","","","","","","","","","","","","","",""
4957,1579,50,0,"ui/icon/062000/062410.tex",154,"复苏的上古武器（吉光）","","","","","","","","","","","","","","","","","","","","","","","",""
4958,235,50,0,"ui/icon/062000/062410.tex",154,"主与仆","ex1/jobnin/jobnin60010/jobnin60010","","","","","","","","","","","","","","","","","","","","","","",""
4959,1684,52,0,"ui/icon/062000/062410.tex",154,"国与宝","","","","","","","","","","","","","","","","","","","","","","","",""
4960,1685,54,0,"ui/icon/062000/062410.tex",154,"追与逃","","","","","","","","","","","","","","","","","","","","","","","",""
4961,1686,56,0,"ui/icon/062000/062410.tex",154,"冰与命","","","","","","","","","","","","","","","","","","","","","","","",""
4962,1687,58,0,"ui/icon/062000/062410.tex",154,"圆与缺","","","","","","","","","","","","","","","","","","","","","","","",""
4963,1688,60,0,"ui/icon/062000/062410.tex",154,"雪与雨","ex1/jobnin/jobnin60020/jobnin60020","","","","","","","","","","","","","","","","","","","","","","",""
4964,2948,60,0,"ui/icon/062000/062410.tex",154,"携卷潜逃","","","","","","","","","","","","","","","","","","","","","","","",""
4965,2949,63,0,"ui/icon/062000/062410.tex",154,"澡堂大作战","","","","","","","","","","","","","","","","","","","","","","","",""
4966,2950,65,0,"ui/icon/062000/062410.tex",154,"鸦的游戏","ex2/jobnin/jobnin65010/jobnin65010","","","","","","","","","","","","","","","","","","","","","","",""
4967,2951,68,0,"ui/icon/062000/062410.tex",154,"始祖密令","","","","","","","","","","","","","","","","","","","","","","","",""
4968,2952,70,0,"ui/icon/062000/062410.tex",154,"影隐忍法贴","ex2/jobnin/jobnin70010/jobnin70010","","","","","","","","","","","","","","","","","","","","","","",""
4969,3219,80,0,"ui/icon/062000/062410.tex",154,"胧的秘策","ex3/jobnin/jobnin0a050/jobnin0a050","","","","","","","","","","","","","","","","","","","","","","",""
4970,2053,50,0,"ui/icon/062000/062412.tex",159,"来自深渊","ex1/jobdrk/jobdrk30010/jobdrk30010","","","","","","","","","","","","","","","","","","","","","","",""
4971,2054,30,0,"ui/icon/062000/062412.tex",159,"暗黑涌动","","","","","","","","","","","","","","","","","","","","","","","",""
4972,2055,35,0,"ui/icon/062000/062412.tex",159,"悲鸣之声","","","","","","","","","","","","","","","","","","","","","","","",""
4973,2056,40,0,"ui/icon/062000/062412.tex",159,"英雄所向","","","","","","","","","","","","","","","","","","","","","","","",""
4974,2057,45,0,"ui/icon/062000/062412.tex",159,"与世为敌","","","","","","","","","","","","","","","","","","","","","","","",""
4975,2058,50,0,"ui/icon/062000/062412.tex",159,"英雄的幻影","ex1/jobdrk/jobdrk50010/jobdrk50010","ex1/jobdrk/jobdrk50020/jobdrk50020","","","","","","","","","","","","","","","","","","","","","",""
4976,2059,50,0,"ui/icon/062000/062412.tex",159,"真正的暗黑骑士","","","","","","","","","","","","","","","","","","","","","","","",""
4977,2060,52,0,"ui/icon/062000/062412.tex",159,"骑士与少女","","","","","","","","","","","","","","","","","","","","","","","",""
4978,2061,54,0,"ui/icon/062000/062412.tex",159,"巨大的灵魂","","","","","","","","","","","","","","","","","","","","","","","",""
4979,2062,56,0,"ui/icon/062000/062412.tex",159,"真相大白","","","","","","","","","","","","","","","","","","","","","","","",""
4980,2063,58,0,"ui/icon/062000/062412.tex",159,"奥义的答案","ex1/jobdrk/jobdrk58010/jobdrk58010","","","","","","","","","","","","","","","","","","","","","","",""
4981,2064,60,0,"ui/icon/062000/062412.tex",159,"消逝于云海间","ex1/jobdrk/jobdrk60010/jobdrk60010","","","","","","","","","","","","","","","","","","","","","","",""
4982,2915,60,0,"ui/icon/062000/062412.tex",159,"回忆中的阴影","","","","","","","","","","","","","","","","","","","","","","","",""
4983,2916,63,0,"ui/icon/062000/062412.tex",159,"为了赎罪","","","","","","","","","","","","","","","","","","","","","","","",""
4984,2917,65,0,"ui/icon/062000/062412.tex",159,"遥远的憧憬","","","","","","","","","","","","","","","","","","","","","","","",""
4985,2918,68,0,"ui/icon/062000/062412.tex",159,"奇迹的结束","","","","","","","","","","","","","","","","","","","","","","","",""
4986,2919,70,0,"ui/icon/062000/062412.tex",159,"再次相见","ex2/jobdrk/jobdrk65010/jobdrk65010","ex2/jobdrk/jobdrk70010/jobdrk70010","","","","","","","","","","","","","","","","","","","","","",""
4987,3221,80,0,"ui/icon/062000/062412.tex",159,"一往无前的孤高骑士","ex3/jobdrk/jobdrk0a050/jobdrk0a050","","","","","","","","","","","","","","","","","","","","","","",""
4988,1696,50,0,"ui/icon/062000/062411.tex",160,"工房救星","ex1/jobmch/jobmch30010/jobmch30010","","","","","","","","","","","","","","","","","","","","","","",""
4989,1697,30,0,"ui/icon/062000/062411.tex",160,"教官的考验","","","","","","","","","","","","","","","","","","","","","","","",""
4990,1698,35,0,"ui/icon/062000/062411.tex",160,"兵器研发","","","","","","","","","","","","","","","","","","","","","","","",""
4991,1699,40,0,"ui/icon/062000/062411.tex",160,"机械伙伴","","","","","","","","","","","","","","","","","","","","","","","",""
4992,1700,40,0,"ui/icon/062000/062411.tex",160,"决战黄龙","ex1/jobmch/jobmch40110/jobmch40110","","","","","","","","","","","","","","","","","","","","","","",""
4993,1701,45,0,"ui/icon/062000/062411.tex",160,"劣势","","","","","","","","","","","","","","","","","","","","","","","",""
4994,1702,45,0,"ui/icon/062000/062411.tex",160,"血染沙滩","","","","","","","","","","","","","","","","","","","","","","","",""
4995,1703,50,0,"ui/icon/062000/062411.tex",160,"逆境","","","","","","","","","","","","","","","","","","","","","","","",""
4996,1704,50,0,"ui/icon/062000/062411.tex",160,"赌上名誉的战斗","ex1/jobmch/jobmch50110/jobmch50110","","","","","","","","","","","","","","","","","","","","","","",""
4997,1705,50,0,"ui/icon/062000/062411.tex",160,"急转！意外的打击","","","","","","","","","","","","","","","","","","","","","","","",""
4998,1706,52,0,"ui/icon/062000/062411.tex",160,"崩坏！青年的理想","","","","","","","","","","","","","","","","","","","","","","","",""
4999,1707,54,0,"ui/icon/062000/062411.tex",160,"漂泊！枪手的真心","ex1/jobmch/jobmch54010/jobmch54010","","","","","","","","","","","","","","","","","","","","","","",""
5000,1708,56,0,"ui/icon/062000/062411.tex",160,"挽回！败者的真相","","","","","","","","","","","","","","","","","","","","","","","",""
5001,1710,58,0,"ui/icon/062000/062411.tex",160,"包围！缜密的谋略","","","","","","","","","","","","","","","","","","","","","","","",""
5002,1711,58,0,"ui/icon/062000/062411.tex",160,"惭愧！锈铁的罪孽","","","","","","","","","","","","","","","","","","","","","","","",""
5003,1712,60,0,"ui/icon/062000/062411.tex",160,"瞄准！我们的未来","ex1/jobmch/jobmch60010/jobmch60010","","","","","","","","","","","","","","","","","","","","","","",""
5004,2905,60,0,"ui/icon/062000/062411.tex",160,"冒险者教官","","","","","","","","","","","","","","","","","","","","","","","",""
5005,2906,63,0,"ui/icon/062000/062411.tex",160,"火枪与宝剑","","","","","","","","","","","","","","","","","","","","","","","",""
5006,2907,65,0,"ui/icon/062000/062411.tex",160,"进击的火枪队","","","","","","","","","","","","","","","","","","","","","","","",""
5007,2908,68,0,"ui/icon/062000/062411.tex",160,"火枪队发现疑点","","","","","","","","","","","","","","","","","","","","","","","",""
5008,2909,70,0,"ui/icon/062000/062411.tex",160,"认同彼此","ex2/jobmch/jobmch65010/jobmch65010","ex2/jobmch/jobmch70010/jobmch70010","","","","","","","","","","","","","","","","","","","","","",""
5009,3220,80,0,"ui/icon/062000/062411.tex",160,"开创！机工士的明天","ex3/jobmcn/jobmcn0a050/jobmcn0a050","","","","","","","","","","","","","","","","","","","","","","",""
5010,2559,50,0,"ui/icon/062000/062414.tex",162,"武士之路","","","","","","","","","","","","","","","","","","","","","","","",""
5011,2560,50,0,"ui/icon/062000/062414.tex",162,"老剑豪无双斋","ex2/jobsam/jobsam50110/jobsam50110","","","","","","","","","","","","","","","","","","","","","","",""
5012,2561,52,0,"ui/icon/062000/062414.tex",162,"沙都穷人遭奴役","","","","","","","","","","","","","","","","","","","","","","","",""
5013,2562,54,0,"ui/icon/062000/062414.tex",162,"海都路人身首异","ex2/jobsam/jobsam54010/jobsam54010","","","","","","","","","","","","","","","","","","","","","","",""
5014,2563,56,0,"ui/icon/062000/062414.tex",162,"森都骗子真情溢","","","","","","","","","","","","","","","","","","","","","","","",""
5015,2564,58,0,"ui/icon/062000/062414.tex",162,"皇都鸳鸯崖下呓","","","","","","","","","","","","","","","","","","","","","","","",""
5016,2565,60,0,"ui/icon/062000/062414.tex",162,"极恶之人木枯","ex2/jobsam/jobsam60010/jobsam60010","ex2/jobsam/jobsam60015/jobsam60015","","","","","","","","","","","","","","","","","","","","","",""
5017,2566,60,0,"ui/icon/062000/062414.tex",162,"凛然的女武士","","","","","","","","","","","","","","","","","","","","","","","",""
5018,2567,63,0,"ui/icon/062000/062414.tex",162,"风云赤诚组","","","","","","","","","","","","","","","","","","","","","","","",""
5019,2568,65,0,"ui/icon/062000/062414.tex",162,"松叶门外之变","","","","","","","","","","","","","","","","","","","","","","","",""
5020,2569,68,0,"ui/icon/062000/062414.tex",162,"讨伐雨月","ex2/jobsam/jobsam68010/jobsam68010","","","","","","","","","","","","","","","","","","","","","","",""
5021,2570,70,0,"ui/icon/062000/062414.tex",162,"决战龟甲岛","ex2/jobsam/jobsam70010/jobsam70010","","","","","","","","","","","","","","","","","","","","","","",""
5022,3223,80,0,"ui/icon/062000/062414.tex",162,"仗剑行侠无双斋传","ex3/jobsam/jobsam0a050/jobsam0a050","","","","","","","","","","","","","","","","","","","","","","",""
5023,3261,60,0,"ui/icon/062000/062417.tex",164,"成为绝枪战士","ex3/jobbgb/jobbgb00100/jobbgb00100","","","","","","","","","","","","","","","","","","","","","","",""
5024,3262,60,0,"ui/icon/062000/062417.tex",164,"杀人预告？保护当红演奏家！","","","","","","","","","","","","","","","","","","","","","","","",""
5025,3263,63,0,"ui/icon/062000/062417.tex",164,"夫妻矛盾？保护害怕的母子！","","","","","","","","","","","","","","","","","","","","","","","",""
5026,3264,65,0,"ui/icon/062000/062417.tex",164,"恶因恶果？保护犯罪组织的头目！","","","","","","","","","","","","","","","","","","","","","","","",""
5027,3265,68,0,"ui/icon/062000/062417.tex",164,"强敌来袭？保护流亡的魔导技师！","ex3/jobbgb/jobbgb00200/jobbgb00200","","","","","","","","","","","","","","","","","","","","","","",""
