key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
534,6,"私用棒槌树",,,,,,7,"私用棒槌树",,,0,,"",False
535,6,"忍犬白丸",,,,,,34,,,,4,,"推进“晓月之终途”的支线任务进度后解锁获取条件",False
536,6,"忍犬黑丸",,,,,,34,,,,4,,"推进“晓月之终途”的支线任务进度后解锁获取条件",False
537,6,"迷你莫艾石像",,,,,,7,"迷你莫艾石像",,,0,,"",False
538,6,"迷你阿泽玛",,,,,,32,,,,4,,"突破“晓月之终途”的指定团队任务后解锁获取条件",False
539,6,"迷你哈罗妮",,,,,,32,,,,4,,"突破“晓月之终途”的指定团队任务后解锁获取条件",False
540,6,"迷你奥修昂",,,,,,32,,,,4,,"突破“晓月之终途”的指定团队任务后解锁获取条件",False
541,6,"砂砾小像兵",,,,,,7,"砂砾小像兵",,,0,,"",False
542,6,"小木乃伊",,,,,,31,,,,4,"苏醒遗迹喀恩埋没圣堂","突破“重生之境”的指定迷宫后解锁获取条件",False
543,6,"芬里尔幼崽",,,,,,7,"芬里尔幼崽",,,0,,"",False
544,6,"小凉南希",,,,,,31,,,,4,"利维亚桑歼殛战","突破“暗影之逆焰”的指定迷宫后解锁获取条件",False
545,6,"小矮兔",,,,,,7,"小矮兔",,,0,,"",False
546,6,"狐獴",,,,,,7,"狐獴",,,0,,"",False
547,6,"暗斗鱼苗",,,,,,7,"暗斗鱼苗",,,0,,"",False
548,6,"猫头小鹰",,,,,,31,,,,4,"博物战舰无限回廊","突破“苍穹之禁城”的指定迷宫后解锁获取条件",False
549,6,"猎鹰",,,,,,18,,,,1,"仰望天穹之街","推进“苍穹之禁城”的支线任务进度后解锁获取条件",False
550,6,"蓝足鲣鸟",,,,,,7,"蓝足鲣鸟",,,0,,"",False
551,6,"新型迷你雅·修特拉",,,,,,12,"新型迷你雅·修特拉",,,0,,"",False
552,6,"新型迷你桑克瑞德",,,,,,4,"库洛·阿里亚珀","Level#6526530","新型迷你桑克瑞德",1,"天书奇谈","推进“苍穹之禁城”的支线任务进度后解锁获取条件",False
553,6,"迷你路易索瓦",,,,,,11,"称霸最终大迷宫1",,,3,,"推进“重生之境”的编年史任务进度后解锁获取条件",False
554,6,"新型迷你阿莉塞",,,,,,4,"库洛·阿里亚珀","Level#6526530","新型迷你阿莉塞",1,"天书奇谈","推进“苍穹之禁城”的支线任务进度后解锁获取条件",False
555,6,"迷你戈德伯特",,,,,,6,"迷你戈德伯特",,,0,,"",True
556,6,"迷你冰之巫女",,,,,,12,"迷你冰之巫女",,,0,,"",False
557,6,"迷你夕雾",,,,,,12,"迷你夕雾",,,0,,"",False
558,6,"迷你艾达",,,,,,7,"迷你艾达",,,1,"安息吧朋友","推进“苍穹之禁城”的支线任务进度后解锁获取条件",False
559,6,"迷你熙洛",,,,,,4,"库洛·阿里亚珀","Level#6526530","迷你熙洛",1,"天书奇谈","推进“苍穹之禁城”的支线任务进度后解锁获取条件",False
560,6,"迷你古·拉哈",,,,,,2,"暗影之逆焰",,,1,"那个人的结局","推进“暗影之逆焰”的主线任务进度后解锁获取条件",False
561,6,"尘世幻龙",,,,,,2,"前往密约之塔",,,1,"收缴来的武器","推进“重生之境”的主线任务进度后解锁获取条件",False
562,6,"迷你赫拉斯瓦尔格",,,,,,12,"迷你赫拉斯瓦尔格",,,0,,"",False
563,6,"迷你尼德霍格",,,,,,12,"迷你尼德霍格",,,0,,"",False
564,6,"粉红糖豆人",,,,,,4,"金碟声誉兑换员","Level#10215752","粉红糖豆人",1,"抓紧胜利的王冠！","推进“重生之境”的支线任务进度后解锁获取条件",True
565,6,"糖豆企鹅",,,,,,4,"金碟声誉兑换员","Level#10215752","糖豆企鹅",1,"抓紧胜利的王冠！","推进“重生之境”的支线任务进度后解锁获取条件",True
566,0,,,,,,,0,,,,0,,"",False
567,9,,,,,,,17,,,,1,"感激之情，难以比喻","推进“苍穹之禁城”的友好部族任务进度后解锁获取条件",False
568,9,,,,,,,17,,,,1,"离群者的故事","推进“苍穹之禁城”的友好部族任务进度后解锁获取条件",False
569,9,,,,,,,17,,,,1,"着眼未来的修复团！","推进“苍穹之禁城”的友好部族任务进度后解锁获取条件",False
570,9,,,,,,,4,"库洛·阿里亚珀","Level#6526530","肖像教材：天书奇谈",1,"天书奇谈","推进“苍穹之禁城”的支线任务进度后解锁获取条件",False
571,9,,,,,,,26,,,,1,"某妖狐的幻巧拼图","推进“暗影之逆焰”的支线任务进度后解锁获取条件",False
572,9,,,,,,,2,"受众神眷顾之地——艾欧泽亚",,,1,"荣华神域塔利亚","推进“晓月之终途”的编年史任务进度后解锁获取条件",False
573,9,,,,,,,2,"联系你我至永远的大繁荣之轮",,,1,"联系晓月与未来的大繁荣之轮","推进“晓月之终途”的支线任务进度后解锁获取条件",False
574,9,,,,,,,24,,,,3,,"推进“晓月之终途”的支线任务进度后解锁获取条件",False
575,9,,,,,,,4,"金碟声誉兑换员","Level#10215752","肖像教材：金碟巨豆中心1",1,"抓紧胜利的王冠！","推进“重生之境”的支线任务进度后解锁获取条件",True
576,9,,,,,,,4,"金碟声誉兑换员","Level#10215752","肖像教材：金碟巨豆中心2",1,"抓紧胜利的王冠！","推进“重生之境”的支线任务进度后解锁获取条件",True
577,9,,,,,,,4,"金碟声誉兑换员","Level#10215752","肖像教材：金碟巨豆中心3",1,"抓紧胜利的王冠！","推进“重生之境”的支线任务进度后解锁获取条件",True
578,9,,,,,,,14,,,,0,,"",False
579,9,,,,,,,14,,,,0,,"",False
580,9,,,,,,,11,"冲突的王者第8赛季",,,0,,"",True
581,11,,,,,,,11,"冲突的勇者第8赛季",,,0,,"",True
582,11,,,,,,,11,"冲突的获奖者第8赛季",,,0,,"",True
583,9,,,,,,,13,"ENpcBase#1005417","Level#6245610",,0,,"",True
584,11,,,,,,,13,"ENpcBase#1005417","Level#6245610",,0,,"",True
585,11,,,,,,,13,"ENpcBase#1005417","Level#6245610",,0,,"",True
586,11,,,,,,,13,"ENpcBase#1005417","Level#6245610",,0,,"",True
587,11,,,,,,,13,"ENpcBase#1005417","Level#6245610",,0,,"",True
588,11,,,,,,,13,"ENpcBase#1005417","Level#6245610",,0,,"",True
589,9,,,,,,,11,"冲突的王者第9赛季",,,0,,"",True
590,11,,,,,,,11,"冲突的勇者第9赛季",,,0,,"",True
591,11,,,,,,,11,"冲突的获奖者第9赛季",,,0,,"",True
592,9,,,,,,,13,"ENpcBase#1005417","Level#6245610",,0,,"",True
593,11,,,,,,,13,"ENpcBase#1005417","Level#6245610",,0,,"",True
594,11,,,,,,,13,"ENpcBase#1005417","Level#6245610",,0,,"",True
595,11,,,,,,,13,"ENpcBase#1005417","Level#6245610",,0,,"",True
596,11,,,,,,,13,"ENpcBase#1005417","Level#6245610",,0,,"",True
597,11,,,,,,,13,"ENpcBase#1005417","Level#6245610",,0,,"",True
598,9,,,,,,,11,"冲突的王者第10赛季",,,0,,"",True
599,11,,,,,,,11,"冲突的勇者第10赛季",,,0,,"",True
600,11,,,,,,,11,"冲突的获奖者第10赛季",,,0,,"",True
601,9,,,,,,,13,"ENpcBase#1005417","Level#6245610",,0,,"",True
602,11,,,,,,,13,"ENpcBase#1005417","Level#6245610",,0,,"",True
603,11,,,,,,,13,"ENpcBase#1005417","Level#6245610",,0,,"",True
604,11,,,,,,,13,"ENpcBase#1005417","Level#6245610",,0,,"",True
605,11,,,,,,,13,"ENpcBase#1005417","Level#6245610",,0,,"",True
606,11,,,,,,,13,"ENpcBase#1005417","Level#6245610",,0,,"",True
607,0,,,,,,,0,,,,0,,"",False
608,0,,,,,,,0,,,,0,,"",False
609,0,,,,,,,0,,,,0,,"",False
610,0,,,,,,,0,,,,0,,"",False
611,0,,,,,,,0,,,,0,,"",False
612,0,,,,,,,0,,,,0,,"",False
613,0,,,,,,,0,,,,0,,"",False
614,0,,,,,,,0,,,,0,,"",False
615,0,,,,,,,0,,,,0,,"",False
616,0,,,,,,,0,,,,0,,"",False
617,0,,,,,,,0,,,,0,,"",False
618,0,,,,,,,0,,,,0,,"",False
619,0,,,,,,,0,,,,0,,"",False
620,0,,,,,,,0,,,,0,,"",False
