key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
4662,21,"烹调","RecipeLevelTable#430","鳗鱼食盒",1,"黑鳗",1,"粳米",2,"酱油",2,"野园甜菜糖",1,"",0,"",0,"",0,"",0,"火之水晶",7,"水之水晶",7,"RecipeNotebookList#1383",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,540
4663,21,"烹调","RecipeLevelTable#430","铁锅番茄炖蛋",1,"力山羊肉",1,"龙堡红辣椒",1,"血番茄",1,"鹦鹉蛋",1,"龙息椒",1,"百里香",1,"",0,"",0,"火之水晶",7,"水之水晶",7,"RecipeNotebookList#1383",False,0,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,540
4664,21,"炼金","RecipeLevelTable#430","植树喷泉",1,"烧结砖",5,"砖块",4,"黑衣森林幼苗",4,"腐殖质",4,"植物成长剂10型",4,"",0,"",0,"",0,"水之水晶",7,"雷之水晶",7,"RecipeNotebookList#1358",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,540
4665,21,"裁缝","RecipeLevelTable#430","花边帷幔",1,"矮人棉布",4,"力山羊毛布",3,"魔银块",2,"",0,"",0,"",0,"",0,"",0,"雷之水晶",7,"风之水晶",7,"RecipeNotebookList#1389",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,540
4666,21,"木工","RecipeLevelTable#430","乡村陆行鸟柜台",1,"愈疮木木材",6,"沙柚木木材",4,"魔银块",4,"沙漠黄染剂",3,"",0,"",0,"",0,"",0,"风之水晶",7,"冰之水晶",7,"RecipeNotebookList#1368",True,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,540
4667,20,"木工","RecipeLevelTable#430","人字形地板",1,"愈疮木木材",7,"白梣木木材",7,"切石",4,"",0,"",0,"",0,"",0,"",0,"风之水晶",7,"冰之水晶",7,"RecipeNotebookList#1344",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,540
4668,21,"锻冶","RecipeLevelTable#430","天窗吊灯",1,"矮人银块",5,"魔银块",4,"水晶板",2,"透锂长石",2,"",0,"",0,"",0,"",0,"火之水晶",7,"土之水晶",7,"RecipeNotebookList#1345",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,540
4669,20,"木工","RecipeLevelTable#430","混合木制内墙",1,"愈疮木木材",7,"白梣木木材",7,"切石",4,"",0,"",0,"",0,"",0,"",0,"风之水晶",7,"冰之水晶",7,"RecipeNotebookList#1344",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,540
4670,22,"裁缝","RecipeLevelTable#430","玩偶展示窗",1,"展示柜",1,"矮人棉布",6,"矮人棉线",3,"鹦鹉的羽毛",5,"",0,"",0,"",0,"",0,"雷之水晶",28,"风之水晶",28,"RecipeNotebookList#1357",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,540
4671,22,"裁缝","RecipeLevelTable#430","服装展示窗",1,"展示柜",1,"矮人棉布",7,"力山羊毛布",4,"海燕革",3,"",0,"",0,"",0,"",0,"雷之水晶",28,"风之水晶",28,"RecipeNotebookList#1357",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,540
4672,22,"锻冶","RecipeLevelTable#430","武器展示窗",1,"展示柜",1,"矮人银锭",7,"钛铜锭",5,"海燕革",2,"",0,"",0,"",0,"",0,"火之水晶",28,"土之水晶",28,"RecipeNotebookList#1353",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,540
4673,22,"炼金","RecipeLevelTable#430","画作展示窗",1,"展示柜",1,"1级画框",3,"暗银附魔墨水",3,"",0,"",0,"",0,"",0,"",0,"水之水晶",28,"雷之水晶",28,"RecipeNotebookList#1358",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,540
4674,22,"烹调","RecipeLevelTable#430","烘焙展示窗",1,"展示柜",1,"山地小麦粉",7,"地下天然水",4,"阿拉米格盐",3,"",0,"",0,"",0,"",0,"火之水晶",28,"水之水晶",28,"RecipeNotebookList#1359",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,540
4675,21,"炼金","RecipeLevelTable#430","方形砖地",1,"烧结砖",5,"砖块",5,"灰泥",3,"凝灰岩",3,"",0,"",0,"",0,"",0,"水之水晶",7,"雷之水晶",7,"RecipeNotebookList#1358",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,540
4676,22,"木工","RecipeLevelTable#430","海滨葡萄藤架",1,"低地葡萄种子",3,"愈疮木木材",5,"植物胶",5,"植物成长剂10型",3,"",0,"",0,"",0,"",0,"风之水晶",28,"冰之水晶",28,"RecipeNotebookList#1352",True,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,540
4677,3,"炼金","RecipeLevelTable#400","红色康乃馨耳环",1,"红色康乃馨",1,"熊脂",1,"高地天然水",1,"",0,"",0,"",0,"",0,"",0,"水之水晶",6,"雷之水晶",6,"RecipeNotebookList#1286",False,0,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,540
4678,3,"炼金","RecipeLevelTable#400","蓝色康乃馨耳环",1,"蓝色康乃馨",1,"熊脂",1,"高地天然水",1,"",0,"",0,"",0,"",0,"",0,"水之水晶",6,"雷之水晶",6,"RecipeNotebookList#1286",False,0,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,540
4679,3,"炼金","RecipeLevelTable#400","黄色康乃馨耳环",1,"黄色康乃馨",1,"熊脂",1,"高地天然水",1,"",0,"",0,"",0,"",0,"",0,"水之水晶",6,"雷之水晶",6,"RecipeNotebookList#1286",False,0,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,540
4680,3,"炼金","RecipeLevelTable#400","绿色康乃馨耳环",1,"绿色康乃馨",1,"熊脂",1,"高地天然水",1,"",0,"",0,"",0,"",0,"",0,"水之水晶",6,"雷之水晶",6,"RecipeNotebookList#1286",False,0,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,540
4681,3,"炼金","RecipeLevelTable#400","橙色康乃馨耳环",1,"橙色康乃馨",1,"熊脂",1,"高地天然水",1,"",0,"",0,"",0,"",0,"",0,"水之水晶",6,"雷之水晶",6,"RecipeNotebookList#1286",False,0,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,540
4682,3,"炼金","RecipeLevelTable#400","紫色康乃馨耳环",1,"紫色康乃馨",1,"熊脂",1,"高地天然水",1,"",0,"",0,"",0,"",0,"",0,"水之水晶",6,"雷之水晶",6,"RecipeNotebookList#1286",False,0,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,540
4683,3,"炼金","RecipeLevelTable#400","白色康乃馨耳环",1,"白色康乃馨",1,"熊脂",1,"高地天然水",1,"",0,"",0,"",0,"",0,"",0,"水之水晶",6,"雷之水晶",6,"RecipeNotebookList#1286",False,0,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,540
4684,3,"炼金","RecipeLevelTable#400","黑色康乃馨耳环",1,"黑色康乃馨",1,"熊脂",1,"高地天然水",1,"",0,"",0,"",0,"",0,"",0,"水之水晶",6,"雷之水晶",6,"RecipeNotebookList#1286",False,0,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,540
4685,3,"炼金","RecipeLevelTable#400","混色康乃馨耳环",1,"混色康乃馨",1,"熊脂",1,"高地天然水",1,"",0,"",0,"",0,"",0,"",0,"水之水晶",6,"雷之水晶",6,"RecipeNotebookList#1286",False,0,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,540
4686,3,"炼金","RecipeLevelTable#400","红色蝴蝶兰耳饰",1,"红色蝴蝶兰",1,"熊脂",1,"高地天然水",1,"",0,"",0,"",0,"",0,"",0,"水之水晶",6,"雷之水晶",6,"RecipeNotebookList#1286",False,0,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,550
4687,3,"炼金","RecipeLevelTable#400","蓝色蝴蝶兰耳饰",1,"蓝色蝴蝶兰",1,"熊脂",1,"高地天然水",1,"",0,"",0,"",0,"",0,"",0,"水之水晶",6,"雷之水晶",6,"RecipeNotebookList#1286",False,0,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,550
4688,3,"炼金","RecipeLevelTable#400","黄色蝴蝶兰耳饰",1,"黄色蝴蝶兰",1,"熊脂",1,"高地天然水",1,"",0,"",0,"",0,"",0,"",0,"水之水晶",6,"雷之水晶",6,"RecipeNotebookList#1286",False,0,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,550
4689,3,"炼金","RecipeLevelTable#400","绿色蝴蝶兰耳饰",1,"绿色蝴蝶兰",1,"熊脂",1,"高地天然水",1,"",0,"",0,"",0,"",0,"",0,"水之水晶",6,"雷之水晶",6,"RecipeNotebookList#1286",False,0,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,550
4690,3,"炼金","RecipeLevelTable#400","橙色蝴蝶兰耳饰",1,"橙色蝴蝶兰",1,"熊脂",1,"高地天然水",1,"",0,"",0,"",0,"",0,"",0,"水之水晶",6,"雷之水晶",6,"RecipeNotebookList#1286",False,0,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,550
4691,3,"炼金","RecipeLevelTable#400","紫色蝴蝶兰耳饰",1,"紫色蝴蝶兰",1,"熊脂",1,"高地天然水",1,"",0,"",0,"",0,"",0,"",0,"水之水晶",6,"雷之水晶",6,"RecipeNotebookList#1286",False,0,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,550
4692,3,"炼金","RecipeLevelTable#400","白色蝴蝶兰耳饰",1,"白色蝴蝶兰",1,"熊脂",1,"高地天然水",1,"",0,"",0,"",0,"",0,"",0,"水之水晶",6,"雷之水晶",6,"RecipeNotebookList#1286",False,0,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,550
4693,3,"炼金","RecipeLevelTable#400","黑色蝴蝶兰耳饰",1,"黑色蝴蝶兰",1,"熊脂",1,"高地天然水",1,"",0,"",0,"",0,"",0,"",0,"水之水晶",6,"雷之水晶",6,"RecipeNotebookList#1286",False,0,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,550
4694,3,"炼金","RecipeLevelTable#400","混色蝴蝶兰耳饰",1,"混色蝴蝶兰",1,"熊脂",1,"高地天然水",1,"",0,"",0,"",0,"",0,"",0,"水之水晶",6,"雷之水晶",6,"RecipeNotebookList#1286",False,0,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,550
4695,20,"炼金","RecipeLevelTable#430","暴风蓝内墙",1,"矮人银块",6,"切石",6,"花岗岩",4,"灰泥",4,"",0,"",0,"",0,"",0,"水之水晶",7,"雷之水晶",7,"RecipeNotebookList#1350",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4696,20,"裁缝","RecipeLevelTable#430","奶油黄地毯",1,"力山羊毛布",8,"矮人棉布",4,"愈疮木木材",4,"灰泥",4,"",0,"",0,"",0,"",0,"雷之水晶",7,"风之水晶",7,"RecipeNotebookList#1349",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4697,21,"炼金","RecipeLevelTable#430","云海橡果吊灯",1,"云海橡果",6,"水晶板",4,"植物胶",3,"",0,"",0,"",0,"",0,"",0,"水之水晶",7,"雷之水晶",7,"RecipeNotebookList#1350",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4698,22,"雕金","RecipeLevelTable#430","东方室内水塘",1,"花岗岩",7,"地下天然水",6,"三色鲤",3,"莲叶",1,"",0,"",0,"",0,"",0,"风之水晶",28,"火之水晶",28,"RecipeNotebookList#1363",False,0,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4699,21,"烹调","RecipeLevelTable#430","杂货店推车柜台",1,"推车柜台",1,"长棍面包",4,"牦牛奶",3,"仙子苹果",3,"红辣椒",3,"",0,"",0,"",0,"火之水晶",7,"水之水晶",7,"RecipeNotebookList#1367",True,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4700,21,"木工","RecipeLevelTable#430","鼓桌",1,"愈疮木木材",8,"沙柚木木材",6,"",0,"",0,"",0,"",0,"",0,"",0,"风之水晶",7,"冰之水晶",7,"RecipeNotebookList#1376",True,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4701,22,"木工","RecipeLevelTable#430","小提琴展示柜",1,"展示柜",1,"云杉木材",7,"枫木木材",4,"羊肠",3,"",0,"",0,"",0,"",0,"风之水晶",28,"冰之水晶",28,"RecipeNotebookList#1376",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4702,21,"锻冶","RecipeLevelTable#430","立式招牌：酒馆",1,"矮人银锭",4,"愈疮木木材",2,"台地红染剂",1,"沙漠黄染剂",1,"",0,"",0,"",0,"",0,"火之水晶",7,"土之水晶",7,"RecipeNotebookList#1377",True,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4703,21,"木工","RecipeLevelTable#430","窗户隔离墙",1,"愈疮木木材",6,"矮人棉布",4,"水晶板",3,"",0,"",0,"",0,"",0,"",0,"风之水晶",7,"冰之水晶",7,"RecipeNotebookList#1360",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4704,21,"木工","RecipeLevelTable#430","圆窗隔离墙",1,"愈疮木木材",6,"山毛榉原木",6,"灰泥",3,"",0,"",0,"",0,"",0,"",0,"风之水晶",7,"冰之水晶",7,"RecipeNotebookList#1360",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4705,22,"木工","RecipeLevelTable#430","木制螺旋楼梯",1,"愈疮木木材",8,"沙柚木木材",7,"植物胶",3,"",0,"",0,"",0,"",0,"",0,"风之水晶",28,"冰之水晶",28,"RecipeNotebookList#1360",True,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4706,20,"烹调","RecipeLevelTable#430","伊修加德式午餐组合",1,"邦巴米",2,"迷雾菠菜",1,"鹦鹉蛋",2,"血番茄",1,"",0,"",0,"",0,"",0,"火之水晶",7,"水之水晶",7,"RecipeNotebookList#1383",False,0,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4707,21,"木工","RecipeLevelTable#430","餐桌套装（花格桌布）",1,"愈疮木木材",8,"沙柚木木材",4,"矮人棉布",4,"",0,"",0,"",0,"",0,"",0,"风之水晶",7,"冰之水晶",7,"RecipeNotebookList#1368",True,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4708,21,"炼金","RecipeLevelTable#430","砖块柜台",1,"烧结砖",5,"砖块",4,"愈疮木木材",3,"灰泥",2,"",0,"",0,"",0,"",0,"水之水晶",7,"雷之水晶",7,"RecipeNotebookList#1374",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4709,20,"烹调","RecipeLevelTable#430","滤挂式咖啡",1,"咖啡豆",4,"地下天然水",2,"",0,"",0,"",0,"",0,"",0,"",0,"火之水晶",7,"水之水晶",7,"RecipeNotebookList#1383",False,0,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4710,22,"木工","RecipeLevelTable#430","酒品陈列架",1,"愈疮木木材",10,"酒瓶套装",6,"",0,"",0,"",0,"",0,"",0,"",0,"风之水晶",28,"冰之水晶",28,"RecipeNotebookList#1368",True,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4711,20,"烹调","RecipeLevelTable#430","仙子苹果篮子",1,"仙子苹果",5,"葡萄汁",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之水晶",7,"水之水晶",7,"RecipeNotebookList#1383",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4712,21,"雕金","RecipeLevelTable#430","哲学者圆桌",1,"黑衣森林幼苗",4,"植物成长剂10型",5,"大理石",6,"",0,"",0,"",0,"",0,"",0,"风之水晶",7,"火之水晶",7,"RecipeNotebookList#1371",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4713,21,"炼金","RecipeLevelTable#430","水晶都衣柜",1,"愈疮木木材",4,"矮人棉布",3,"仙子棉布",3,"水晶板",6,"",0,"",0,"",0,"",0,"水之水晶",7,"雷之水晶",7,"RecipeNotebookList#1366",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4714,21,"木工","RecipeLevelTable#430","矮书柜",1,"愈疮木木材",8,"成堆的藏书",2,"清漆",4,"",0,"",0,"",0,"",0,"",0,"风之水晶",7,"冰之水晶",7,"RecipeNotebookList#1368",True,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4715,21,"木工","RecipeLevelTable#430","卢恩置物架",1,"愈疮木木材",8,"矮人棉线",2,"精美纽扣",1,"清漆",3,"",0,"",0,"",0,"",0,"风之水晶",7,"冰之水晶",7,"RecipeNotebookList#1368",True,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4716,21,"木工","RecipeLevelTable#430","莫古力书桌",1,"愈疮木木材",6,"文具一组",1,"橡胶",3,"素雪白染剂",3,"",0,"",0,"",0,"",0,"风之水晶",7,"冰之水晶",7,"RecipeNotebookList#1368",True,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4717,21,"木工","RecipeLevelTable#430","酒杯吊架",1,"愈疮木木材",4,"葡萄酒杯",3,"酒瓶套装",1,"",0,"",0,"",0,"",0,"",0,"风之水晶",7,"冰之水晶",7,"RecipeNotebookList#1384",True,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4718,21,"雕金","RecipeLevelTable#430","古菩挂钟",1,"愈疮木木材",2,"黑玛瑙",2,"矮人银锭",2,"矮人银块",2,"",0,"",0,"",0,"",0,"风之水晶",7,"火之水晶",7,"RecipeNotebookList#1387",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4719,22,"炼金","RecipeLevelTable#430","林间凉亭",1,"烧结砖",6,"砖块",5,"愈疮木木材",6,"海滨台灯",1,"",0,"",0,"",0,"",0,"水之水晶",28,"雷之水晶",28,"RecipeNotebookList#1358",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4720,21,"炼金","RecipeLevelTable#430","庭园工具架",1,"海滨开架书柜",1,"黑衣森林幼苗",6,"腐殖质",8,"牦牛奶",4,"",0,"",0,"",0,"",0,"水之水晶",7,"雷之水晶",7,"RecipeNotebookList#1358",False,0,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4721,22,"铸甲","RecipeLevelTable#430","锻冶工作台",1,"烧结砖",8,"矮人银锭",4,"焦炭",4,"",0,"",0,"",0,"",0,"",0,"冰之水晶",28,"土之水晶",28,"RecipeNotebookList#1354",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4722,21,"锻冶","RecipeLevelTable#430","庭院铁砧",1,"矮人银锭",8,"硬钢锭",8,"",0,"",0,"",0,"",0,"",0,"",0,"火之水晶",7,"土之水晶",7,"RecipeNotebookList#1353",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4723,22,"锻冶","RecipeLevelTable#430","室外武具桌",1,"矮人银锭",7,"愈疮木木材",3,"钛铜锭",3,"魔银块",3,"",0,"",0,"",0,"",0,"火之水晶",28,"土之水晶",28,"RecipeNotebookList#1353",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4724,21,"雕金","RecipeLevelTable#430","古代兽的头骨",1,"古代生物的骨头",1,"愈疮木木材",2,"灰泥",2,"",0,"",0,"",0,"",0,"",0,"风之水晶",7,"火之水晶",7,"RecipeNotebookList#1387",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4725,21,"铸甲","RecipeLevelTable#430","盔甲架",1,"生锈的甲胄",1,"矮人银锭",2,"切石",2,"",0,"",0,"",0,"",0,"",0,"冰之水晶",7,"土之水晶",7,"RecipeNotebookList#1378",False,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4726,21,"木工","RecipeLevelTable#430","冰盒",1,"坏掉的冰盒",1,"愈疮木木材",2,"冰性岩",2,"",0,"",0,"",0,"",0,"",0,"风之水晶",7,"冰之水晶",7,"RecipeNotebookList#1376",True,50,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4727,9,"炼金","RecipeLevelTable#430","浪人的篝火",1,"榴弹怪的灰",4,"沙柚木原木",6,"凝灰岩",4,"",0,"",0,"",0,"",0,"",0,"水之水晶",7,"雷之水晶",7,"RecipeNotebookList#0",True,0,100,50,100,0,0,0,0,0,"",,False,False,True,"","",False,False,0,65535,550
4728,3,"锻冶","RecipeLevelTable#517","辉翠银剑",1,"辉翠银块",1,"紫黄晶",1,"愈疮木木材",1,"植物胶",1,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",7,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,600
4729,3,"铸甲","RecipeLevelTable#517","辉翠银拳套",1,"辉翠银块",3,"马栗木木材",1,"海燕革",1,"植物胶",1,"",0,"",0,"",0,"",0,"冰之水晶",8,"土之水晶",7,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,600
4730,3,"锻冶","RecipeLevelTable#517","辉翠银战斧",1,"辉翠银块",3,"紫黄晶",1,"愈疮木木材",1,"植物胶",1,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",7,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,600
4731,3,"木工","RecipeLevelTable#517","马栗木长枪",1,"马栗木木材",2,"辉翠银块",2,"海燕革",1,"植物胶",1,"",0,"",0,"",0,"",0,"风之水晶",8,"冰之水晶",7,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,600
4732,3,"木工","RecipeLevelTable#517","马栗木长弓",1,"马栗木木材",3,"辉翠银块",1,"矮人棉线",1,"植物胶",1,"",0,"",0,"",0,"",0,"风之水晶",8,"冰之水晶",7,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,600
4733,3,"锻冶","RecipeLevelTable#517","辉翠银屠刀",1,"辉翠银块",3,"伽迦象革",1,"愈疮木木材",1,"植物胶",1,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",7,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,600
4734,3,"锻冶","RecipeLevelTable#517","辉翠银断头剑",1,"辉翠银块",3,"紫黄晶",1,"海燕革",1,"植物胶",1,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",7,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,600
4735,3,"锻冶","RecipeLevelTable#517","辉翠银短铳",1,"辉翠银块",2,"紫黄晶",2,"愈疮木木材",1,"红色火药",1,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",7,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,600
4736,3,"木工","RecipeLevelTable#517","马栗木牧杖",1,"马栗木木材",2,"紫黄晶",2,"矮人棉布",1,"凝灰岩磨刀石",1,"",0,"",0,"",0,"",0,"风之水晶",8,"冰之水晶",7,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,600
4737,3,"木工","RecipeLevelTable#517","马栗木咒杖",1,"马栗木木材",2,"紫黄晶",2,"海燕革",1,"植物胶",1,"",0,"",0,"",0,"",0,"风之水晶",8,"冰之水晶",7,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,600
4738,3,"炼金","RecipeLevelTable#517","伽迦象革魔导书",1,"伽迦象革",2,"辉翠银附魔墨水",2,"紫黄晶",1,"愈疮木木材",1,"",0,"",0,"",0,"",0,"水之水晶",8,"雷之水晶",7,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,600
4739,3,"炼金","RecipeLevelTable#517","伽迦象革魔导典",1,"伽迦象革",2,"辉翠银附魔墨水",2,"紫黄晶",1,"矮人棉布",1,"",0,"",0,"",0,"",0,"水之水晶",8,"雷之水晶",7,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,600
4740,3,"雕金","RecipeLevelTable#517","辉翠银天星盘",1,"紫黄晶",2,"辉翠银块",2,"黑玛瑙",1,"暗银附魔墨水",1,"",0,"",0,"",0,"",0,"风之水晶",8,"火之水晶",7,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,600
4741,3,"锻冶","RecipeLevelTable#517","辉翠银武士刀",1,"辉翠银块",3,"黑麻布",1,"矮人银块",1,"凝灰岩磨刀石",1,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",7,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,600
4742,3,"雕金","RecipeLevelTable#517","辉翠银刺剑",1,"紫黄晶",2,"辉翠银块",2,"海燕革",1,"凝灰岩磨刀石",1,"",0,"",0,"",0,"",0,"风之水晶",8,"火之水晶",7,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,600
4743,3,"锻冶","RecipeLevelTable#517","辉翠银魔机刃",1,"辉翠银块",2,"紫黄晶",2,"愈疮木木材",1,"凝灰岩磨刀石",1,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",7,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,600
4744,3,"锻冶","RecipeLevelTable#517","辉翠银环刃",1,"辉翠银块",3,"紫黄晶",1,"海燕革",1,"板岩磨刀石",1,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",7,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,600
4745,3,"雕金","RecipeLevelTable#517","辉翠银蛇石针",1,"紫黄晶",2,"辉翠银块",2,"矮人银块",1,"凝灰岩磨刀石",1,"",0,"",0,"",0,"",0,"风之水晶",8,"火之水晶",7,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,600
4746,3,"锻冶","RecipeLevelTable#517","辉翠银夺命镰",1,"辉翠银块",2,"紫黄晶",2,"海燕革",1,"凝灰岩磨刀石",1,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",7,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,600
